StockCode,Description,Quantity,Revenue
21341,KASBAH LANTERN WITH GLASS ,57,410.64000000000004
90214T,"LETTER ""T"" BLING KEY RING",57,55.57
20818,GOLD TEDDY BEAR,57,268.5
85151,WELCOME METAL SIGN,56,55.0
90084,PINK CRYSTAL GUITAR PHONE CHARM,56,44.199999999999996
84616,SILVER ROCCOCO CHANDELIER,56,1352.82
21370,MIRRORED WALL ART FOXY,56,264.67
72715,SPHERICAL IVORY CANDLE ,56,36.96
90010E,AMBER GLASS/SILVER BRACELET,56,503.21
35603B,S/16 BLACK SHINY/MAT BAUBLES,56,-29.400000000000006
90122A,PINK CRYSTAL+GLASS BRACELET,56,278.84000000000003
84723,CHERRY BLOSSOM CANVAS ART PICTURE,55,153.6
82585,SWEET VALENCIA CANDLE+CUP,55,222.15
TEST001,This is a test product.,55,202.5
gift_0001_10,Dotcomgiftshop Gift Voucher Â£10.00,55,126.21
90162B,ANT SILVER LIME GREEN BOUDICCA RING,55,162.25000000000003
84770,ROUND GEORGIAN SILVER MIRROR,55,283.55000000000007
84455,SET OF 3 RABBIT CARROTS EASTER,55,78.81
90070,RUBY GLASS CLUSTER BRACELET,54,331.6
23466,TUSCAN VILLA DOVECOTE,54,489.78
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,54,269.1
90108,BLUE BLOSSOM HAIR CLIP,54,115.33000000000001
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,54,489.78
21277,FRENCH STYLE EMBOSSED HEART CABINET,54,1309.3899999999999
44241C,BLUE BUTTERFLY ON SPRING,54,59.5
72821,CUPID SCENTED CANDLE IN GLASS,54,95.69999999999999
90157,RIVIERA NECKLACE,54,268.23
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,54,332.86
22826,LOVE SEAT ANTIQUE WHITE METAL,54,5692.5
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,53,19.72
90144,SILVER DROP EARRINGS WITH FLOWER,53,199.45
20694,FLORAL PINK MONSTER,53,611.08
90164B,WHITE  ROSEBUD PEARL BRACELET,53,362.94
gift_0001_20,Dotcomgiftshop Gift Voucher Â£20.00,53,471.06
35910A,MULTICOLOUR EASTER RABBIT ,53,103.35
90088,CRYSTAL KEY+LOCK PHONE CHARM,53,65.45
20694,?,53,611.08
84845C,CARNATION SQUARE HANDY TIN,53,48.75
37487B,Damaged,53,19.72
21686,MEDINA STAMPED METAL STOOL,53,2250.44
gift_0001_20,to push order througha s stock was ,53,471.06
90042A,FRESHWATER PEARL BRACELET GOLD,53,160.79
90083,CRYSTAL CZECH CROSS PHONE CHARM,52,48.08
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,52,155.16
90031,BILI NUT AND WOOD NECKLACE,52,71.9
44236,PINK/PURPLE CIRCLE CURTAIN,52,112.32000000000001
90165B,WHITE ROSEBUD  PEARL EARRINGS,52,131.65
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,52,260.52
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,52,26.7
90173,PAIR BUTTERFLY HAIR CLIPS,51,333.13
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,51,212.85
84805A,wet damaged,51,212.85
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,51,85.05
71050,SMALL SINGLE FLAME CANDLE HOLDER,51,17.849999999999998
90081C,LILY BROOCH OLIVE COLOUR,51,255.56
23018,LARGE APOTHECARY MEASURING JAR ,51,612.1600000000001
72771C,BLACK FLOCK GOLD CANDLE,50,42.08
21387,IVORY HANGING DECORATION  RABBIT,50,21.25
23692,WRAP A PRETTY THANK YOU,50,21.0
84709A,SILVER OVAL JEWELLED MIRROR,50,148.75
47351B,BLUE  VOILE LAMPSHADE,50,147.50000000000003
90003D,CRYSTAL PAIR HEART HAIR SLIDES,50,199.92
84367,LA STREGA CANVAS PICTURE ,50,126.29999999999998
84367,crushed,50,126.29999999999998
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,50,50.46
84709A,Damaged,50,148.75
84680,damages?,49,356.40000000000003
22761,CHEST 7 DRAWER MA CAMPAGNE,49,1207.73
84680,CLASSICAL ROSE URN,49,356.40000000000003
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,49,82.81
90183A,AMBER DROP EARRINGS W LONG BEADS,48,140.91000000000003
90128A,PINK LEAVES AND BEADS PHONE CHARM,48,51.22
82607C,damages,48,175.60999999999999
82607C,GLASS BONBON JAR. SUPERFINES,48,175.60999999999999
85230D,VANILLA SCENTED VOTIVE CANDLE,48,6.959999999999999
90032,IVORY SHELL HEART NECKLACE,48,271.88
47341B,BLUE TABLE RUN FLOWER,48,67.5
85230C,ROSE SCENTED VOTIVE CANDLE,48,6.959999999999999
20899,VINTAGE NOTEBOOK RED ROSE,48,129.8
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,47,158.41
23429,RED RETRO KITCHEN WALL CLOCK,47,400.01
85205A,IVORY FELT EASTER RABBIT GARLAND,47,168.29999999999998
90101,WHITE FRANGIPANI NECKLACE,47,118.4
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,47,292.05
85018C,S/6 PAPER BOXES CURIOUS IMAGES ,47,127.2
21118,SHOPPING BAG DOORSTOP,47,104.25
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,47,425.57
90214F,"LETTER ""F"" BLING KEY RING",47,39.23
90133,TEAL/FUSCHIA COL BEAD NECKLACE,47,236.46
79026B,"S/4 ICON COASTER,ELVIS LIVES",47,90.5
16202E,BLACK PHOTO ALBUM ,46,151.63
84424A,FOUR PICTURE WHITE GLASS FRAME,46,86.25
90122B,JADE CRYSTAL+GLASS BRACELET,46,228.99
23458,DOLLY CABINET 3 DRAWERS ,46,687.6999999999999
82607E,GLASS BONBON JAR. D'AMANDES,46,125.0
16151A,FLOWER DES BLUE HANDBAG/ORANG HANDL,45,72.5
90160A,PURPLE BOUDICCA LARGE BRACELET,45,313.86
16151A,found,45,72.5
16151A,FLOWERS HANDBAG blue and orange,45,72.5
84838,ANT WHITE HIGH RISE BIRD BOX,45,312.5
90072,RUBY DROP CHANDELIER EARRINGS,44,176.31
20697,LITTLE GREEN MONSTER SOFT TOY,44,106.8
90040A,MURANO STYLE GLASS BRACELET RED,44,196.55
23038,T-LIGHT HOLDER SILVER SAUCER,44,42.919999999999995
90103,PURPLE FRANGIPANI NECKLACE,44,110.85
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,44,79.57
35809B,ENAMEL BLUE RIM TEA CONTAINER,44,227.54000000000002
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,44,129.59
90039D,FIRE POLISHED GLASS BRACELET GREEN,44,166.47
72783,BLACK SIL'T SQU CANDLE PLATE ,43,90.30000000000001
72225C,?,43,452.46
23626,SET 10 CARDS DINKY TREE 17076,43,107.07000000000001
DCGS0058,MISO PRETTY  GUM,43,34.82
90081A,LILY BROOCH AMETHYST COLOUR,43,252.70000000000002
90014A,SILVER M.O.P. ORBIT NECKLACE,43,502.01
21560,TOADSTOOL  LUNCHBOX WITH CUTLERY,43,15.44
35751C,PURPLE CURRENT CANDLE RING,43,12.61
90014A,SILVER/MOP ORBIT NECKLACE,43,502.01
82587,TEXRIO TOMATOES CANDLE+CUP,43,158.03
84226,HEN HOUSE W FAMILY IN BARN & NEST,43,58.31
90014A,check,43,502.01
72225C,LAVENDER SCENT CAKE CANDLE,43,452.46
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,42,96.60000000000001
23442,12 HANGING EGGS HAND PAINTED,42,87.36
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,42,69.97
90165A,PINK ROSEBUD PEARL EARRINGS,42,106.49
90202D,PINK ENAMEL FLOWER HAIR TIE,42,123.79
72771B,BURG FLOCK GOLD CUP/CANDLE ,42,61.94
90177D,DROP DIAMANTE EARRINGS PURPLE,42,123.98
90162C,ANT SILVER FUSCHIA BOUDICCA RING,42,123.90000000000002
84857B,BLUE MONTE CARLO HANDBAG,42,42.9
90205A,LARGE MINT DIAMANTE HAIRSLIDE,42,70.22
85166A,WHITE METAL BAROQUE PHOTO FRAME,41,155.15
90018B,GOLD M.O.P ORBIT DROP EARRINGS,41,173.1
84629,WHITE 3 FRAME BIRDS AND TREE ,41,232.85
90212B,JET BLACK LAS VEGAS BRACELET ROUND,41,155.13
84782C,GREEN 3 TIER GLASS PLATE STAND,41,459.8
90214V,"LETTER ""V"" BLING KEY RING",41,32.33
22827,GIANT SEVENTEEN DRAWER SIDEBOARD,41,7025.0
90128B,BLUE LEAVES AND BEADS PHONE CHARM,41,27.52
35932,PINK CHRISTMAS TREE DECORATION,41,15.63
90162A,ANT SILVER TURQUOISE BOUDICCA RING,41,88.5
22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,41,7025.0
23611,SET 10 CARDS RED RIDING HOOD 17214,40,99.60000000000001
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,40,16.8
47581B,FAIRY CAKE WICKER PICNIC BASKET ,40,753.77
20667,CHERRY BLOSSOM PURSE,40,108.69
90124B,BLUE MURANO TWIST NECKLACE,40,401.34999999999997
84532B,FAIRY CAKES RECTANGLUAR BOXES,40,417.58
90203,SILVER CHARM NECKLACE 70CM,40,541.77
20833,SHAKER THROW  QUILTED,40,761.85
90166,PINK & WHITE ROSEBUD RING,40,168.93
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,40,172.91
37488A,damaged,39,16.82
48175,DOOR MAT CAMOUFLAGE,39,158.04
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",39,310.24
44091A,BLUE CRUSOE CHECK LAMPSHADE,39,8.4
90040C,MURANO STYLE GLASS BRACELET GOLD,39,140.06
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,39,16.82
84551,CROCHET DOG KEYRING,39,64.35
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,39,7.41
90146,FINE SILVER NECKLACE W PASTEL FLOWE,39,261.49
72793,BLACK BOX MIRROR LANTERN,39,262.8
84711B,PINK OVAL SHAPE TRINKET BOX,39,357.71
90175C,BLUE GLASS CHUNKY CHARM BRACELET,39,350.84999999999997
90174,BUTTERFLY HAIR BAND,39,98.06
47344B,BLUE FLOWER DES PURSE,38,56.16
10124G,ARMY CAMO BOOKCOVER TAPE,38,16.38
62074B,ELEPHANT CLIP W SUCTION CUP,38,15.96
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,38,236.55
90159,COTE D'AZURE NECKLACE,38,188.58
72739C,DARK CHOCOLATE SCENTCANDLE,38,247.82999999999998
72739C,discoloured,38,247.82999999999998
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,37,220.09
90123A,PINK HEART OF GLASS BRACELET,37,220.02
48103,DOORMAT KISS MY.......,37,201.73
90035B,"PEARL & SHELL 42""NECKL. PINK",37,380.89
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,37,670.9499999999999
16010,FOLDING CAMPING SCISSOR W/KNIF & S,37,5.279999999999999
48103,DOOR MAT KISS MY.......,37,201.73
47574B,ENGLISH ROSE SCENTED HANGING HEART,37,212.5
90168,2 DAISIES HAIR COMB,37,109.02000000000001
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,37,312.14
90163A,PINK ROSEBUD & PEARL NECKLACE,37,280.71
90214O,"LETTER ""O"" BLING KEY RING",37,32.269999999999996
23430,BLUE RETRO KITCHEN WALL CLOCK,36,301.88
90118,PINK DAISY BAG CHARM,36,92.08999999999999
21674,RIDGED GLASS PENDANT LAMPSHADE,36,697.8
90038A,GLASS AND PAINTED BEADS BRACELET TO,36,135.8
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,36,59.92999999999999
90169,DAISY HAIR COMB,36,91.19
17174,ASSTD RASTA KEY-CHAINS,36,15.120000000000001
90022,EDWARDIAN DROP EARRINGS JET BLACK,36,136.1
90112,PINK DOLLY HAIR CLIPS,36,91.25
72753C,S/3 FLWR FAIRY ROSE CANDLES,36,107.68
84762A,WHITE PICNIC BARBECUE BUCKET,36,422.98
84845D,GERANIUM SQUARE HANDY TIN,36,51.25
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",35,358.87
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,35,30.81
90014B,GOLD M PEARL  ORBIT NECKLACE,35,354.28
22656,VINTAGE BLUE KITCHEN CABINET,35,6921.5
90175B,PINK GLASS CHUNKY CHARM BRACELET,35,314.29
23410,CURIO CABINET LINEN AND LACE ,35,281.95
90014B,GOLD M.O.P. ORBIT NECKLACE,35,354.28
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,35,29.75
84720,DOT MATRIX CANVAS ART PICTURE,35,147.05
90185C,BLACK DIAMANTE EXPANDABLE RING,34,165.70000000000002
90177C,DROP DIAMANTE EARRINGS CRYSTAL,34,100.2
84966C,Sold as A/B,34,276.0
84966C,GREEN KASHMIRI BOXED MIRROR,34,276.0
23015,CORDIAL JUG,34,288.88
23015,CORDIAL GLASS JUG,34,288.88
90013D,PURPLE VINTAGE EARRINGS,34,178.11
20861,GOLD COSMETIC BAG PINK STAR,34,100.80000000000001
20660,VIP LUGGAGE TAG ,34,91.25
90019B,GOLD M.O.P ORBIT BRACELET,33,174.13
20887,BOX OF 6 PEBBLE CANDLES,33,118.39
84824,DANISH ROSE UMBRELLA STAND,33,660.5
90067A,PINK VINTAGE VICTORIAN EARRINGS,33,97.24000000000001
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,33,123.75
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,33,198.98000000000002
37506,NEW ENGLAND MILK JUG W GIFT BOX,33,202.3
23467,VINTAGE ZINC PLANTER  ,32,120.08000000000001
35051B,PINK BEADED CONE CHRISTMAS,32,5.88
90023,FILIGREE DIAMANTE EARRINGS,32,135.98
90214Z,"LETTER ""Z"" BLING KEY RING",32,22.34
22823,test,32,3655.0
22823,CHEST NATURAL WOOD 20 DRAWERS,32,3655.0
81950V,FLOWER PURPLE CLOCK W/SUCKER,32,19.09
81950V,FLOWER PURPLE CLOCK WITH SUCKER,32,19.09
79149B,SILICON STAR BULB  BLUE,32,13.44
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,32,270.27
90003E,GREEN PAIR HEART HAIR SLIDES,31,116.62
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,31,184.39000000000001
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",31,246.83
84873A,FUNKY FLOWER PICNIC BAG FOR 4,31,411.09999999999997
21511,VINTAGE COLLAGE  GREETING  CARD ,31,16.799999999999997
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,31,91.38000000000001
84877A,PINK ROUND COMPACT MIRROR,31,185.66
84881,BLUE WIRE SPIRAL CANDLE HOLDER,31,349.28999999999996
20848,ZINC HEART LATTICE CHARGER SMALL,31,115.05000000000001
35603C,SET/16 WHITE SHINY & MATT BAUBLES,31,48.3
72796B,S/3 FRENCH VANILLA SQU CANDLE,31,44.55
35603C,checked,31,48.3
90199B,5 STRAND GLASS NECKLACE AMETHYST,31,234.98
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,30,143.37
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,30,358.26
23143,ZINC WIRE KITCHEN ORGANISER,30,239.97
84255B,ORANGE COCKTAIL GLASS LAMP,30,192.26000000000002
37399,"ASS RETROSPOOF MUGS,SPORTS",30,75.0
23459,DOLLY CABINET 2 DRAWERS ,30,375.0
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,30,51.66
45008C,"dirty, torn, thrown away.",30,792.0699999999999
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,30,155.07
90155,RESIN NECKLACE W PASTEL BEADS,30,226.16
45008C,DECORATIVE NET CANOPY CREAM,30,792.0699999999999
35838B,missing,30,85.0
90162D,ANT SILVER PURPLE BOUDICCA RING,30,88.50000000000001
90060F,FIRE POLISHED GLASS NECKL GREEN,30,178.03
35838B,S/6 SILVER ORNAMENETAL CANDLE,30,85.0
90124A,PINK MURANO TWIST NECKLACE,30,299.28
90123D,WHITE HEART OF GLASS BRACELET,29,172.39
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,29,23.7
35910B,PINK FLOWERS RABBIT EASTER,29,61.07
23465,TUSCAN VILLA BIRD FEEDER,29,247.63
23465,TUSCAN VILLA FEEDING STATION,29,247.63
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,29,207.86
35999,S/6 SCANDINAVIAN HEART T-LIGHT,29,2.55
90183B,AMETHYST DROP EARRINGS W LONG BEADS,29,84.89
90130A,WHITE STONE/CRYSTAL EARRINGS,28,82.51
21309,LOUVRE CHALKBOARD,28,315.65
35751D,PINK CURRENT CANDLE RING,28,5.32
84796a,PINK HAWAIIAN PICNIC HAMPER FOR 2,28,234.28
23462,damages,28,1256.94
90212C,PURPLE LAS VEGAS BRACELET ROUND,28,67.5
84746,PINK EASTER HENS+FLOWER,28,75.81
23462,ROCOCO WALL MIROR,28,1256.94
23462,ROCOCO WALL MIRROR WHITE,28,1256.94
35001B,HAND OPEN SHAPE BLACK,28,53.43000000000001
90037B,TINY CRYSTAL BRACELET GREEN,28,71.17
90123B,TURQUOISE HEART OF GLASS BRACELET,28,166.59
84732B,CUTE BIRD CEATURE SCREEN,28,18.48
79413,GLASS WINE GLASS DECORATIONS,27,37.5
90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,27,249.95000000000002
90037C,TINY CRYSTAL BRACELET BLUE,27,68.63
84555A,YELLOW VW BEETLE CERAMIC MONEY BOX,27,133.85000000000002
84465,15 PINK FLUFFY CHICKS IN BOX,27,99.46000000000001
82545A,COGNAC AUX OEUFS METAL 1 HOOK,27,38.75
90123C,GREEN HEART OF GLASS BRACELET,27,160.75
90036A,FLOWER GARLAND NECKLACE RED,27,215.76000000000002
20953,PORCELAIN CHERUB BELL LARGE,26,54.449999999999996
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",26,143.1
90037A,TINY CRYSTAL BRACELET RED,26,66.31
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",26,208.31
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,26,72.68
84899E,YELLOW BROWN BEAR FELT PURSE KIT,26,72.68
90148,LONG SILVER NECKLACE PASTEL FLOWER,26,331.23
84621,BLUE GINGHAM ROSE FLOOR CUSHION ,26,247.26
90137,PINK COMBO MINI CRYSTALS NECKLACE,26,132.52
23614,SET 10 CARDS 12 DAYS WRAP  17058,26,86.58000000000001
90202C,GREEN ENAMEL FLOWER HAIR TIE,26,76.72
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,26,9.57
90130C,GREEN STONE/CRYSTAL EARRINGS,26,76.58
90195A,PURPLE GEMSTONE BRACELET,25,585.1999999999999
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,25,53.55
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,25,41.65
84559D,3D SHEET OF SEA WORLD STICKERS,25,128.41
21339,MARAKESH LANTERN LARGE,25,544.5
84963A,PINK PAINTED KASHMIRI CHAIR,25,935.1500000000001
90195A,check,25,585.1999999999999
90156,RESIN BRACELET W PASTEL BEADS,25,137.37
90138,WHITE/PINK MINI CRYSTALS NECKLACE,25,131.15
84965B,BLUE KASHMIRI COFFEE TABLE ,25,1359.95
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,25,32.37
90040D,MURANO STYLE GLASS BRACELET PINK,25,148.87
23448,CREAM BUNNY EASTER EGG BASKET,25,41.24999999999999
90164A,PINK ROSEBUD PEARL BRACELET,25,230.39
84456,SET OF 3 RABBIT EGG EASTER,25,22.95
44092C,PURPLE/COPPER HANGING LAMPSHADE,25,21.25
90202A,PURPLE ENAMEL FLOWER HAIR TIE,25,73.2
90185A,AMBER DIAMANTE EXPANDABLE RING,24,182.28
23629,SET 10 CARDS DRESSING UP 17077,24,59.760000000000005
84371,BIG PINK POODLE,24,257.1
84306,S/3 PINK SQUARE PLANTERS ROSES,24,557.4799999999999
90199A,5 STRAND GLASS NECKLACE BLACK,24,152.22
72083A,STRAWBERY SWIRL FLARE CANDLE,24,50.400000000000006
84891B,GREEN WIRE GOBLET CANDLEHOLDER,24,95.4
21763,VINTAGE WOODEN BAR STOOL,24,1076.05
90039C,FIRE POLISHED GLASS BRACELET BLACK,24,90.46000000000001
90024B,NEW BAROQUE B'FLY NECKLACE RED,24,203.74
84902,PINK KNITTED COW STUFFED TOY,23,326.33
90177E,DROP DIAMANTE EARRINGS GREEN,23,67.97
90033,IVORY SHELL HEART EARRINGS,23,58.43
84086B,YELLOW/BLUE RETRO RADIO,23,67.85000000000001
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,23,177.71
90121B,VINTAGE ROSE BEAD BRACELET BLUE,23,68.0
21759,METAL WALL SHELF UNIT WITH HOOKS,23,1274.47
21298,EDWARDIAN 2 DRAWER WALL CABINET ,23,656.1
47341A,FUSCHIA TABLE RUN FLOWER ,22,46.25
90039B,FIRE POLISHED GLASS BRACELET MONTAN,22,82.8
85161,ACRYLIC GEOMETRIC LAMP,22,825.95
85161,damaged,22,825.95
90002B,FLOWER BURST SILVER RING ROSE,22,82.74
16201B,PASTEL BLUE PHOTO ALBUM,22,81.1
85161,samples/damages,22,825.95
90199D,5 STRAND GLASS NECKLACE AMBER,22,139.28
23441,HAND PAINTED HANGING EASTER EGG,22,9.24
20964,POLYESTER FILLER PAD 60x40cm,22,50.99999999999999
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,22,63.28
90029,NEW BAROQUE SMALL NECKLACE BLACK,22,186.64
45013,FOLDING SHOE TIDY,22,132.0
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,22,141.23
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,22,73.99
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,22,72.25
84966B,BLUE KASHMIRI BOXED MIRROR,22,428.0
90124C,GREEN MURANO TWIST NECKLACE,22,220.20999999999998
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,21,110.46000000000001
21689,SILVER VANILLA  FLOWER CANDLE POT,21,1275.62
90151,SILVER/NATURAL SHELL NECKLACE,21,178.67000000000002
90126C,AMBER BERTIE MOBILE PHONE CHARM,21,42.1
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,21,104.77000000000001
90048,GREEN WITH METAL BAG CHARM,21,109.39
84797b,BLUE SAVANNAH PICNIC HAMPER FOR 4,21,232.62
84447,6 RABBIT CHAIN EASTER,21,73.27
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,21,293.33
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,21,89.2
20994,JAZZ HEARTS SPIRAL NOTEPAD,21,39.949999999999996
90014C,SILVER AND BLACK ORBIT NECKLACE,21,284.67999999999995
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,21,178.48
21752,GLASS CAKE STAND MIRRORED BASE,21,1155.11
90014C,SILVER/BLACK ORBIT NECKLACE,21,284.67999999999995
84593,CROCHET ROSE DES CLOTHES HANGER,21,76.7
84533B,FAIRY CAKES ROUND NESTING BOXES,21,377.93
21689,wrong barcode,21,1275.62
21752,lost in space,21,1155.11
90196B,BLACK GEMSTONE NECKLACE 45CM,20,254.73
90064A,WHITE VINTAGE CRYSTAL EARRINGS,20,79.14
84706F,RED PEONY TABLE CLOCK,20,199.35
23603,SET 10 CARD KRAFT REINDEER 17084,20,49.800000000000004
20896,VINTAGE NOTEBOOK PINK FLOWER,20,118.00000000000001
46137D,GREEN CHENILLE SHAGGY RUG,20,132.75
90126A,PINK BERTIE MOBILE PHONE CHARM,20,37.14
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,20,170.17000000000002
84313A,PINK TV TRAY TABLE ,20,212.42
84656,WHITE ROSE C/COVER,20,130.9
22929,SCHOOL DESK AND CHAIR ,20,1264.75
35909A,RABBIT EASTER DECORATION,20,59.00000000000001
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,20,218.99
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,20,75.0
85225,BLING KEY RING STAND,19,22.5
90038C,GLASS AND BEADS BRACELET IVORY,19,71.46000000000001
90179C,BLACK FINE BEAD NECKLACE W TASSEL,19,112.78
gift_0001_50,Dotcomgiftshop Gift Voucher Â£50.00,19,253.59
84967B,BLUE KASHMIRI OCCASIONAL TABLE,19,1109.5
84425A,WHITE GLASS TV TRIPLE FRAME,19,76.6
90214W,"LETTER ""W"" BLING KEY RING",19,10.17
90054,CRACKED GLAZE EARRINGS RED,19,48.11
23468,TUSCAN VILLA BIRD TABLE ,19,156.75
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,19,965.68
gift_0001_40,Dotcomgiftshop Gift Voucher Â£40.00,18,166.09
84797a,PINK HAWAIIAN PICNIC HAMPER FOR 4,18,198.84
35644,PAIR PINK/BLACK COATHANGERS,18,48.75
84965A,PINK KASHMIRI COFFEE TABLE ,18,1050.0
DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,18,292.09
23464,VINTAGE ZINC WATERING CAN SMALL,18,99.2
90139,FLOWER BROOCH 4 ASSORTED COLOURS,18,118.24000000000001
84963B,BLUE PAINTED KASHMIRI CHAIR,18,591.5
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,18,29.96
21300,ANTIQUE EDWARDIAN DRESSER,18,714.2
48179,DOOR MAT SWEET HOME,18,214.47
84030C,KNITTED RAINBOW HOT WATER BOTTLE,18,52.78
90180B,PURPLE AMETHYST NECKLACE W TASSEL,18,179.88
35598A,DUSTY PINK CHRISTMAS TREE 60CM,18,29.500000000000004
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,18,44.19
84529A,PINK KNITTED KIDS RUCKSACK,18,290.78
90202B,WHITE ENAMEL FLOWER HAIR TIE,18,52.79
37481,CUBIC MUG TEATIME CAKES,18,15.299999999999999
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,18,40.8
72798C,SET/4 GARDEN ROSE DINNER CANDLE,17,54.76
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,17,21.5
84886,BLUE METAL WALL SHELF,17,129.35
84893,ANT WHITE IRON BASKET,17,192.3
90051,CRACKED GLAZE NECKLACE RED,17,119.89
84415B,BLUE FLOCK CUSHION COVER ,17,87.5
84968e,SET OF 16 VINTAGE BLACK CUTLERY,17,429.62
47503G,ASS FLORAL PRINT TAPE MEASURE,17,367.36
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,17,144.07
PADS,PADS TO MATCH ALL CUSHIONS,17,-36.583
84690,S/2 BEACH HUT STOOLS,17,206.70000000000002
35909B,PINK FLOWERS RABBIT EASTER,16,47.2
85168A,WHITE BAROQUE CARRIAGE CLOCK,16,218.89999999999998
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,16,83.69
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,16,135.98
84292B,BLUE COL METAL FOLDING CHAIR,16,59.75
90067B,BROWN VINTAGE VICTORIAN EARRINGS,16,47.120000000000005
90019C,SILVER BLACK ORBIT BRACELET,16,224.4
84601A,NEW BAROQUE IVORY CUSHION COVER ,16,450.84000000000003
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,16,191.40999999999997
84705D,CHERRY BLOSSOM PHOTO FRAME ,16,97.9
84450A,PINK RABBIT SITTING EASTER,16,22.5
78034B,BLUE NETTING STORAGE HANGER,16,31.2
90011C,GREEN CRYSTAL DROP EARRINGS,16,35.33
84415A,PINK FLOCK SUEDE CUSHION COVER ,16,71.25
22828,REGENCY MIRROR WITH SHUTTERS,16,2440.0
35443,RASTA IN BATH W SPLIFF ASHTRAY,16,13.6
90206A,GOLD DIAMANTE STAR BROOCH,16,79.60000000000001
